flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,attack_label,bytes_per_sec,pkts_per_sec,fwd_to_bwd_ratio,protocol_other,protocol_tcp,protocol_udp,__perturbed
64,5,0,9,0,BENIGN,0.140625,0.078125,5.0,False,False,True,1
5396659,8,10,6540,6815,BENIGN,0.0024746792413602,3.3353969557831984e-06,0.7272727272727273,False,True,False,0
3,2,0,12,0,BENIGN,4.0,0.6666666666666666,2.0,False,True,False,0
3258,1,1,132,1117,BENIGN,0.38336402701043587,0.0006138735420503376,0.5,True,False,False,1
4518530,2,2,111,248,BENIGN,7.945061778941382e-05,8.852436522497361e-07,0.6666666666666666,False,False,True,0
3,2,0,37,0,BENIGN,12.333333333333334,0.6666666666666666,2.0,False,True,False,0
23257,1,1,53,117,BENIGN,0.0073096272090123,8.599561422367459e-05,0.5,False,False,True,0
30738,1,1,45,93,BENIGN,0.0044895569002537,6.506604203266315e-05,0.5,False,False,True,0
61005224,10,10,425,534,BENIGN,1.5719965227895894e-05,3.27840776389904e-07,0.9090909090909092,False,True,False,0
2117,4,0,268,0,BENIGN,0.1265942371280113,0.0018894662257912,4.0,False,True,False,0
45,1,1,0,0,BENIGN,0.0,0.0444444444444444,0.5,False,True,False,0
3777889,5,1,129,41,BENIGN,4.49986751860629e-05,1.5881885359786908e-06,2.5,False,True,False,0
70590,3,2,1429,287,BENIGN,0.0243093922651933,7.083156254426973e-05,1.0,False,True,False,0
98,2,2,96,96,BENIGN,1.959183673469388,0.0408163265306122,0.6666666666666666,False,False,True,0
33,2,2,4,12,BENIGN,0.4848484848484848,0.1212121212121212,0.6666666666666666,False,True,False,0
97,2,0,12,0,BENIGN,0.1237113402061855,0.0206185567010309,2.0,False,True,False,0
1463923,5,0,30,0,DDoS,2.049288111464879e-05,3.415480185774798e-06,5.0,False,True,False,0
50071842,16,11,1881,42366,BENIGN,0.0008836703071558662,5.392252196354191e-07,1.3333333333333333,True,False,False,1
98429695,7,6,323,11595,DoS Hulk,0.0001210813464371,1.3207396406135366e-07,1.0,False,True,False,0
4,3,0,111,0,BENIGN,27.75,0.75,3.0,True,False,False,1
73977232,18,18,4443,4369,BENIGN,0.0001191177307093,4.866362126120101e-07,0.9473684210526316,False,True,False,0
1206,2,2,68,435,BENIGN,0.41708126036484244,0.003316749585406302,0.6666666666666666,True,False,False,1
142073,11,7,2106,559,BENIGN,0.0187579624559205,0.0001266954312219,1.375,False,True,False,0
401301,1,1,50,183,BENIGN,0.0005806115608981,4.983790222301963e-06,0.5,False,False,True,0
80099238,9,6,62,11601,DDoS,0.0001456068783076,1.8726769910095772e-07,1.2857142857142858,False,True,False,0
26043,2,2,90,522,BENIGN,0.0234995968206427,0.0001535921360826,0.6666666666666666,False,False,True,0
25794,2,1,194,426,BENIGN,0.024036597658370164,0.00011630611770179111,1.0,False,True,False,1
3146636,10,10,2736,4824,BENIGN,0.0024025657877174,6.355994147400589e-06,0.9090909090909092,False,True,False,0
7822904,1,5,6,30,BENIGN,4.601871632324773e-06,7.669786053874622e-07,0.1666666666666666,False,True,False,0
1375195,22,17,1499,7699,BENIGN,0.006688505993695439,2.8359614454677335e-05,1.2222222222222223,True,False,False,1
4809604,2,2,23,0,BENIGN,4.7820984846153656e-06,8.316693016722375e-07,0.6666666666666666,False,True,False,1
70344,1,1,91,219,BENIGN,0.004406914591152,2.8431707039690663e-05,0.5,False,False,True,0
85573111,7,6,350,11595,DoS Hulk,0.0001395882405163,1.5191687959083318e-07,1.0,False,True,False,0
31044,2,2,76,164,BENIGN,0.0077309625048318,0.0001288493750805,0.6666666666666666,False,False,True,0
117057931,22,4,36,9548,DDoS,8.187399109249591e-05,2.2211224628598637e-07,4.4,False,False,True,1
30563,1,1,85,149,BENIGN,0.0076563164610803,6.543860223145633e-05,0.5,False,False,True,0
89442,10,5,623,735,BENIGN,0.0151830236354285,0.0001677064466358,1.6666666666666667,False,True,False,0
115603287,16,14,368,116,BENIGN,4.186732164458265e-06,2.595081920118759e-07,1.0666666666666669,False,True,False,0
116658629,20,22,345,11720,BENIGN,0.0001034214108585,3.60024803651687e-07,0.8695652173913043,False,True,False,0
7457814,2,2,99,252,BENIGN,4.706472969156914e-05,5.363501959153178e-07,0.6666666666666666,False,False,True,0
85,1,1,0,0,BENIGN,0.0,0.0235294117647058,0.5,False,True,False,0
4,2,0,31,0,BENIGN,7.75,0.5,2.0,False,True,False,0
1117,5,4,97,163,BENIGN,0.23276633840644584,0.008057296329453895,1.0,False,True,False,1
4,3,0,0,0,BENIGN,0.0,0.75,3.0,False,True,False,0
25893002,163,183,5809,161054,BENIGN,0.006444328085248671,1.3362683863385173e-05,0.8858695652173914,False,False,True,1
18829,2,2,64,96,BENIGN,0.0084975304052259,0.0002124382601306,0.6666666666666666,False,False,True,0
34587,3,0,43,0,BENIGN,0.0012432416804001,8.673779165582444e-05,3.0,False,True,False,0
94850,2,1,0,0,BENIGN,0.0,3.1628887717448605e-05,1.0,False,True,False,0
42,1,1,2,6,PortScan,0.1904761904761904,0.0476190476190476,0.5,False,True,False,0
100064738,7,7,434,11595,DoS Hulk,0.0001202121770408,1.3990942543616113e-07,0.875,False,True,False,0
4394,2,0,0,0,BENIGN,0.0,0.0004551661356395,2.0,False,True,False,0
49,2,2,2,10,PortScan,0.24489795918367346,0.08163265306122448,0.6666666666666666,True,False,False,1
115021,8,6,490,4175,BENIGN,0.0405578111823058,0.0001217169038697,1.1428571428571428,False,True,False,0
273,2,0,12,0,BENIGN,0.0439560439560439,0.0073260073260073,2.0,False,True,False,0
4692327,16,5,185,2423,BENIGN,0.0005558009917041161,4.475391420930383e-06,2.6666666666666665,True,False,False,1
640628,2,0,12,0,BENIGN,1.87316195982692e-05,3.121936599711533e-06,2.0,False,True,False,0
193,2,2,64,158,BENIGN,1.150259067357513,0.0207253886010362,0.6666666666666666,False,False,True,0
5912512,3,1,0,0,BENIGN,0.0,6.765313964690473e-07,1.5,False,True,False,0
115201083,16,14,343,2316,BENIGN,2.308138023320493e-05,2.60414218501748e-07,1.0666666666666669,False,True,False,0
5911806,9,8,353,6437,BENIGN,0.0011485491912285,2.875601804254064e-06,1.0,False,True,False,0
4,2,0,31,0,BENIGN,7.75,0.5,2.0,False,True,False,0
6832835,3,2,0,0,BENIGN,0.0,7.317606820594966e-07,1.0,True,False,False,1
66,1,1,2,6,PortScan,0.1212121212121212,0.0303030303030303,0.5,False,True,False,0
50,1,2,0,0,BENIGN,0.0,0.06,0.3333333333333333,False,True,False,0
12162,2,0,0,0,BENIGN,0.0,0.0001644466370662,2.0,False,True,False,0
60910411,15,15,795,5565,BENIGN,0.0001044156474334,4.92526638836832e-07,0.9375,False,True,False,0
48146,1,1,43,75,BENIGN,0.0024508785776596,4.154031487558676e-05,0.5,False,False,True,0
322645,15,10,974,7371,BENIGN,0.0258643400641572,7.748454183390414e-05,1.3636363636363635,False,True,False,0
113135082,31,44,2731,2167,BENIGN,4.329337914829991e-05,6.629243438388103e-07,0.6888888888888889,False,True,False,1
5289757,3,1,0,0,BENIGN,0.0,7.561784029020615e-07,1.5,False,True,False,0
317572,4,3,473,658,BENIGN,0.003561397100500044,2.2042245538019726e-05,1.0,False,False,True,1
112495038,12,4,7352,10590,BENIGN,0.00015949147908194848,1.422284954470614e-07,2.4,False,True,False,1
2,5,0,0,0,DoS Hulk,0.0,2.5,5.0,True,False,False,1
200,2,2,92,170,BENIGN,1.31,0.02,0.6666666666666666,False,False,True,0
6,4,0,6,0,DoS Hulk,1.0,0.6666666666666666,4.0,False,True,False,0
33473,4,2,140,102,BENIGN,0.0072297075254682,0.0001792489469124,1.3333333333333333,False,False,True,0
149,2,2,68,138,BENIGN,1.3825503355704698,0.0268456375838926,0.6666666666666666,False,False,True,0
33519,2,2,66,386,BENIGN,0.0134848891673379,0.0001193353023658,0.6666666666666666,False,False,True,0
1311604,3,4,26,11601,DDoS,0.0088647183143692,5.33697670943364e-06,0.6,False,True,False,0
31090,4,4,340,668,BENIGN,0.0324220006432936,0.0002573174654229,0.8,False,False,True,0
189,2,2,78,110,BENIGN,0.9947089947089948,0.0211640211640211,0.6666666666666666,False,False,True,0
213,2,2,74,444,BENIGN,2.431924882629108,0.0187793427230046,0.6666666666666666,False,False,True,0
14800787,4,2,31,0,BENIGN,2.094483219034231e-06,4.0538384884533515e-07,1.3333333333333333,False,True,False,0
99,1,2,0,0,BENIGN,0.0,0.0303030303030303,0.3333333333333333,False,True,False,0
30852,1,1,50,78,BENIGN,0.0041488396214183,6.482561908466225e-05,0.5,False,False,True,0
6041,6,0,8,0,BENIGN,0.0013242840589306405,0.0009932130441979805,6.0,True,False,False,1
821,2,2,70,230,BENIGN,0.3654080389768575,0.0048721071863581,0.6666666666666666,False,False,True,0
198057,4,4,180,568,BENIGN,0.0037766905486804,4.03924122853522e-05,0.8,False,False,True,0
5796843,5,1,129,41,BENIGN,2.932630744010145e-05,1.035046144944757e-06,2.5,False,True,False,0
226,2,2,72,328,BENIGN,1.7699115044247788,0.0176991150442477,0.6666666666666666,False,False,True,0
37,1,1,0,0,BENIGN,0.0,0.054054054054054,0.5,False,True,False,0
12032,3,1,18,0,DoS Hulk,0.0014960106382978,0.0003324468085106,1.5,False,True,False,0
314921,2,2,68,342,BENIGN,0.0013019138133055,1.2701598178590822e-05,0.6666666666666666,False,False,True,0
480,2,0,0,0,BENIGN,0.0,0.0041666666666666,2.0,False,True,False,0
63,1,1,0,6,PortScan,0.0952380952380952,0.0317460317460317,0.5,False,True,False,0
66,1,2,6,12,BENIGN,0.2727272727272727,0.0454545454545454,0.3333333333333333,False,True,False,0
187853,7,5,376,3508,BENIGN,0.0206757411380174,6.387973575082645e-05,1.1666666666666667,False,True,False,0
4067453,1,5,6,30,BENIGN,8.850747630027931e-06,1.4751246050046552e-06,0.1666666666666666,False,True,False,0
49,1,1,0,6,PortScan,0.1224489795918367,0.0408163265306122,0.5,False,True,False,0
11807259,13,8,1263,6770,BENIGN,0.0006803441848781,1.77856689685557e-06,1.4444444444444444,False,True,False,0
61189,1,1,40,106,BENIGN,0.0023860497801892,3.268561342725e-05,0.5,False,False,True,0
34372,2,4,77,286,BENIGN,0.010560921680437565,0.00017456068893285232,0.4,False,False,True,1
627,1,1,46,74,BENIGN,0.1913875598086124,0.0031897926634768,0.5,False,False,True,0
103142,10,5,713,479,BENIGN,0.0115568827441779,0.0001454305714451,1.6666666666666667,False,True,False,0
30863,1,1,46,142,BENIGN,0.0060914363477302,6.48025143375563e-05,0.5,False,False,True,0
219290,2,2,68,150,BENIGN,0.0009941173788134,1.824068584978795e-05,0.6666666666666666,False,False,True,0
100,1,1,0,0,BENIGN,0.0,0.02,0.5,False,True,False,0
178,1,4,191,155,BENIGN,1.9438202247191012,0.028089887640449437,0.2,True,False,False,1
50856,1,1,0,0,Bot,0.0,3.932672644329086e-05,0.5,False,True,False,0
117429,23,26,1021,35848,BENIGN,0.313968440504475,0.000417273416277,0.8518518518518519,False,True,False,0
1471404,3,5,26,11601,DDoS,0.0079019766155318,5.436983996237607e-06,0.5,False,True,False,0
48390,3,3,975,1997,BENIGN,0.06141764827443687,0.00012399256044637322,0.75,False,True,False,1
48858,2,2,171,340,BENIGN,0.010458880838347865,8.186990871505179e-05,0.6666666666666666,False,False,True,1
37254654,20,21,6076,10772,BENIGN,0.0004522387994799,1.100533640709695e-06,0.9090909090909092,False,True,False,0
60928121,15,12,994,997,BENIGN,3.267785001936955e-05,4.431451283390144e-07,1.1538461538461535,False,True,False,0
77,9,1,64,13,BENIGN,1.0,0.12987012987012986,4.5,False,True,False,1
268,2,0,12,0,BENIGN,0.044776119402985,0.0074626865671641,2.0,False,True,False,0
1,2,0,4,0,BENIGN,4.0,2.0,2.0,False,True,False,0
16234,5,4,239,690,BENIGN,0.0572255759517063,0.0005543920167549588,1.0,False,True,False,1
61,3,4,4,15,BENIGN,0.3114754098360656,0.11475409836065574,0.6,False,True,False,1
20,13,0,650,0,BENIGN,32.5,0.65,13.0,False,False,True,0
129227,4,2,128,450,BENIGN,0.0044727495028128,4.6429925634735776e-05,1.3333333333333333,False,False,True,0
39157,3,5,26,11607,DDoS,0.2970860893326864,0.0002043057435452,0.5,False,True,False,0
502,1,1,56,116,BENIGN,0.3426294820717131,0.0039840637450199,0.5,False,False,True,0
261,2,2,156,412,BENIGN,2.176245210727969,0.0153256704980842,0.6666666666666666,False,False,True,0
19434,3,0,77,0,BENIGN,0.0039621282288772,0.0001543686322939,3.0,False,True,False,0
58097,4,2,128,96,BENIGN,0.0038556207721569,0.000103275556397,1.3333333333333333,False,False,True,0
6169121,2,2,130,269,BENIGN,6.46769612721164e-05,6.483905891941493e-07,0.6666666666666666,False,False,True,0
95302,1,1,0,0,BENIGN,0.0,2.098591844872091e-05,0.5,False,True,False,0
3384648,3,3,0,0,BENIGN,0.0,1.7727101902472577e-06,0.75,False,True,False,0
109658155,5,11,695,10847,DoS Hulk,0.00010525436981864231,1.4590798103433347e-07,0.4166666666666667,False,True,False,1
5967452,3,1,12,0,BENIGN,2.01090850835499e-06,6.7030283611833e-07,1.5,False,True,False,0
63681,11,5,60,390,BENIGN,0.007066471946106374,0.00025125233586155996,1.8333333333333333,True,False,False,1
11007,3,1,18,0,DoS Hulk,0.0016353229762878,0.0003634051058417,1.5,False,True,False,0
116005598,23,25,758,23127,BENIGN,0.0002058952361936,4.137731353274865e-07,0.8846153846153846,False,True,False,0
48,1,1,0,0,BENIGN,0.0,0.0416666666666666,0.5,False,True,False,0
48,2,0,0,0,DoS Hulk,0.0,0.0416666666666666,2.0,False,True,False,0
150,2,2,70,174,BENIGN,1.6266666666666667,0.0266666666666666,0.6666666666666666,False,False,True,0
19,1,1,0,0,BENIGN,0.0,0.1052631578947368,0.5,False,True,False,0
23812,1,1,52,116,BENIGN,0.0070552662523097,8.399126490844952e-05,0.5,False,False,True,0
60,1,1,6,6,BENIGN,0.2,0.0333333333333333,0.5,False,True,False,0
20,1,1,2,6,PortScan,0.4,0.1,0.5,False,True,False,0
28553,1,2,0,1983,DoS Slowhttptest,0.069449795117851,0.0001050677687108,0.3333333333333333,False,True,False,0
995,2,0,0,0,DoS Hulk,0.0,0.0020100502512562,2.0,False,True,False,0
6005708,3,1,0,0,BENIGN,0.0,6.660330472277374e-07,1.5,False,True,False,0
48,2,0,37,0,BENIGN,0.7708333333333334,0.0416666666666666,2.0,False,True,False,0
100117815,7,7,367,11595,DoS Hulk,0.0001194792355386,1.398352530965643e-07,0.875,False,True,False,0
6579164,20,6,1121,389,BENIGN,0.0002295124426142896,3.951869872828828e-06,2.857142857142857,False,True,False,1
3,2,0,31,0,BENIGN,10.333333333333334,0.6666666666666666,2.0,False,True,False,0
5923633,4,7,1102,167,BENIGN,0.00021422664098197846,1.8569685191503255e-06,0.5,False,False,True,1
3,3,0,11,0,BENIGN,3.6666666666666665,1.0,3.0,True,False,False,1
3,2,0,0,0,DoS Hulk,0.0,0.6666666666666666,2.0,False,True,False,0
183,2,2,74,270,BENIGN,1.8797814207650276,0.0218579234972677,0.6666666666666666,False,False,True,0
31284,2,2,78,240,BENIGN,0.0101649405446873,0.0001278608873545,0.6666666666666666,False,False,True,0
78586830,18,14,2773,944,BENIGN,4.7298001459023095e-05,4.071929100588483e-07,1.2,False,True,False,1
133916,4,2,124,126,BENIGN,0.001866841900893,4.4804205621434335e-05,1.3333333333333333,False,False,True,0
205,2,2,142,242,BENIGN,1.8731707317073167,0.0195121951219512,0.6666666666666666,False,False,True,0
29,1,2,7,10,BENIGN,0.5862068965517241,0.10344827586206896,0.3333333333333333,False,True,False,1
48923,4,0,53,0,BENIGN,0.0010833350366903,8.176113484455164e-05,4.0,False,True,False,0
70,2,2,0,0,BENIGN,0.0,0.05714285714285714,0.6666666666666666,False,False,True,1
151827,3,7,349,11595,DoS Hulk,0.0786684845251503,6.586443781409104e-05,0.375,False,True,False,0
1130012,2,2,84,204,BENIGN,0.0002548645501109,3.539785418207948e-06,0.6666666666666666,False,False,True,0
30824,1,1,63,79,BENIGN,0.0046067998961847,6.488450558006747e-05,0.5,False,False,True,0
595,1,1,78,160,BENIGN,0.4,0.0033613445378151,0.5,False,False,True,0
5264833,6,1,19,0,BENIGN,3.608851410861465e-06,1.3295768355805397e-06,3.0,False,True,False,1
6020241,7,2,21,1,BENIGN,3.6543387548770887e-06,1.4949567633588091e-06,2.3333333333333335,True,False,False,1
117744005,15,15,900,5168,BENIGN,5.1535532530934375e-05,2.5479004217666965e-07,0.9375,False,True,False,0
62871,2,2,76,236,BENIGN,0.0049625423486186,6.362233780280256e-05,0.6666666666666666,False,False,True,0
65,2,2,4,12,BENIGN,0.2461538461538461,0.0615384615384615,0.6666666666666666,False,True,False,0
213,3,0,65,0,BENIGN,0.3051643192488263,0.0140845070422535,3.0,False,True,False,0
4,2,0,4,0,BENIGN,1.0,0.5,2.0,False,True,False,0
4163,2,1,280,6,BENIGN,0.0687004564016334,0.000720634158059,1.0,False,True,False,0
115502397,47,58,6681,85869,BENIGN,0.0008012820720941,9.090720428944864e-07,0.7966101694915254,False,True,False,0
572315,11,4,13199,63,BENIGN,0.02317255357626482,2.620934275704813e-05,2.2,True,False,False,1
28,2,2,4,12,BENIGN,0.5714285714285714,0.1428571428571428,0.6666666666666666,False,True,False,0
48424945,200,314,6627,556691,BENIGN,0.0116328061911066,1.0614364146412556e-05,0.6349206349206349,False,True,False,0
20825010,21,28,1344,32229,BENIGN,0.001612148085403,2.3529400466074206e-06,0.7241379310344828,False,True,False,0
64,2,2,4,12,BENIGN,0.25,0.0625,0.6666666666666666,False,True,False,0
71,1,1,0,6,PortScan,0.0845070422535211,0.028169014084507,0.5,False,True,False,0
3,2,0,0,0,BENIGN,0.0,0.6666666666666666,2.0,False,True,False,0
83245,29,32,1282,40199,BENIGN,0.4983001982101027,0.0007327767433479,0.8787878787878788,False,True,False,0
8,1,2,6,12,BENIGN,2.25,0.375,0.3333333333333333,False,True,False,0
75745,2,3,150,362,BENIGN,0.006759522080665391,6.601095781899796e-05,0.5,True,False,False,1
116357986,22,17,819,6297,BENIGN,6.115609460617512e-05,3.35172525244636e-07,1.2222222222222223,False,True,False,0
30728613,2,1,12,6,BENIGN,5.857732661086916e-07,9.762887768478193e-08,1.0,False,True,False,0
23743,4,2,160,250,BENIGN,0.0172682474834688,0.0002527060607336,1.3333333333333333,False,False,True,0
216,2,2,72,154,BENIGN,1.0462962962962965,0.0185185185185185,0.6666666666666666,False,False,True,0
80098524,35,29,2285,3100,BENIGN,6.722970325895144e-05,7.990159718798313e-07,1.1666666666666667,False,True,False,1
38,1,1,2,6,PortScan,0.2105263157894736,0.0526315789473684,0.5,False,True,False,0
107365847,58,17,1068,8904,BENIGN,9.287869726394465e-05,6.985461587240121e-07,3.2222222222222223,True,False,False,1
708486,3,5,26,11607,DDoS,0.0164195199340565,1.1291683957057724e-05,0.5,False,True,False,0
5865464,7,4,635,168,BENIGN,0.0001369030651283,1.875384453813032e-06,1.4,False,True,False,0
115537566,23,19,2167,4350,BENIGN,5.640589658951272e-05,3.635181305446577e-07,1.15,False,True,False,0
4124855,5,1,123,46,BENIGN,4.097113716724588e-05,1.4545965858193803e-06,2.5,False,True,False,0
13,1,1,2,6,PortScan,0.6153846153846154,0.1538461538461538,0.5,False,True,False,0
30577,1,1,56,72,BENIGN,0.00418615299081,6.54086404814076e-05,0.5,False,False,True,0
4,2,0,0,0,DoS Hulk,0.0,0.5,2.0,False,True,False,0
3,2,0,0,0,BENIGN,0.0,0.6666666666666666,2.0,False,True,False,0
159,2,2,64,96,BENIGN,1.0062893081761006,0.0251572327044025,0.6666666666666666,False,False,True,0
5600770,3,2,251,76,BENIGN,5.838482922883818e-05,8.927343918782596e-07,1.0,True,False,False,1
10157994,8,5,580,11632,DoS GoldenEye,0.0012022058685996,1.2797802400749598e-06,1.3333333333333333,False,True,False,0
146608,3,6,371,11595,DoS Hulk,0.0816190112408599,6.138819164029248e-05,0.4285714285714285,False,True,False,0
169,2,2,90,172,BENIGN,1.5502958579881656,0.0236686390532544,0.6666666666666666,False,False,True,0
73053001,8,5,56,11601,DDoS,0.0001595690777987,1.7795299059651225e-07,1.3333333333333333,False,True,False,0
1075,2,2,80,200,BENIGN,0.2604651162790697,0.0037209302325581,0.6666666666666666,False,False,True,0
99999389,2,2,16,0,DoS slowloris,1.6000097760597317e-07,4.000024440149329e-08,0.6666666666666666,False,True,False,0
30623,1,1,46,62,BENIGN,0.0035267609313261,6.53103876171505e-05,0.5,False,False,True,0
1232898,3,4,26,11607,DDoS,0.0094354926360493,5.677679743174212e-06,0.6,False,True,False,0
83583,2,2,72,286,BENIGN,0.0042831676297811,4.7856621561800846e-05,0.6666666666666666,False,False,True,0
22326,3,0,0,0,BENIGN,0.0,0.0001343724805159903,3.0,False,True,False,1
176,2,2,72,270,BENIGN,1.943181818181818,0.0227272727272727,0.6666666666666666,False,False,True,0
30949,1,1,50,152,BENIGN,0.0065268667808329,6.462244337458399e-05,0.5,False,False,True,0
207098,56,69,1086,133985,BENIGN,0.6522081333474973,0.0006035789819312,0.8,False,True,False,0
717041,11,9,496,4569,BENIGN,0.0070637522819476,2.789240782605179e-05,1.1,False,True,False,0
50766,2,2,92,170,BENIGN,0.0051609344837095,7.879289288106212e-05,0.6666666666666666,False,False,True,0
